Symbol,Change_2d,Change_5d,Change_10d,Change_30d,Change_60d,Change_180d,MTD Change,YTD Change
HII,0.010358465,,-0.099635881,-0.143805151,-0.033136322,0.321812573,0.110661764,0.040018857
HIMS,-0.006914373,,0.299049304,0.289830067,-0.267934298,-0.522615957,-0.230206277,0.435483815
HIW,0.017726806,,0.012512989,-0.013035538,-0.031825076,0.104189696,-0.012358349,-0.042787139
HL,-0.05156533,,-0.055944504,0.135442921,-0.0430627,0.25193916,0.059259762,0.106721548
HLI,-0.018370293,,0.098270981,0.142429907,0.065452753,-0.026758068,-0.0894779,-0.091103322
HLMN,0.036286036,,0.041622236,0.077908272,-0.008537879,0.07897543,-0.039959051,-0.037987669
HLN,-0.001924972,,-0.020211745,-0.068334939,-0.124157836,0.011549555,0.020628687,0.089098573
HLNE,-0.015565926,,0.116172823,0.188075657,-0.00207075,0.084889637,-0.104081394,-0.054035798
HLT,0.03049645,,0.142906394,0.153130303,0.037636152,-0.065830324,-0.125037706,-0.061498919
HMC,-0.00034555,,-0.039737374,-0.032481013,-0.010020764,0.087422209,0.041381777,0.013660291
HMY,-0.044813274,,-0.174273888,0.024896281,-0.243983443,-0.190942611,0.211055319,0.467722306
HNI,0.002715609,,0.054310966,0.096273932,0.038752629,0.157131002,-0.051513233,-0.116432325
HOG,0.045454559,,-0.007704116,-0.014089694,0.063574078,0.429829552,0.007763931,-0.132483157
HOLX,0.048410331,,0.012781582,0.042338995,0.145550356,0.296533014,-0.012620275,-0.131779674
HOMB,0.019508634,,0.082008686,0.094639427,-0.02239977,-0.03920318,-0.075793002,-0.015762539
HON,0.025073163,,0.020614618,-0.005657142,0.040454921,-0.0312649,-0.020198239,-0.071643966
HOOD,-0.020076995,,0.377887724,0.547579745,0.102310263,-0.39301432,-0.274251463,-0.024154529
HP,0.005140338,,0.048240382,0.07429051,0.342275472,0.160858342,-0.046020343,-0.202878794
HPE,-0.016949167,,0.291394998,0.39700131,0.439374166,0.103142177,-0.225643586,-0.281498835
HPK,0.07952476,,0.177330951,0.304905469,0.315840383,0.25690941,-0.150621158,-0.253471076
HPQ,0.047519171,,0.07861635,0.14675048,0.160027945,0.154591135,-0.072886295,-0.122893046
HQY,-0.013160586,,0.146438318,0.171401755,0.047837914,-0.18289111,-0.127733273,-0.00218863
HR,0.015197568,,0.022492335,-0.028841197,-0.04555444,0.101523931,-0.021997559,-0.011611692
HRB,0.049109706,,0.014596169,-0.02114086,-0.001969413,0.168806615,-0.014386186,0.01676397
HRI,-0.027033293,,0.11458091,0.569509755,0.385271339,0.070796137,-0.102801787,-0.317696811
HRL,0.011697874,,-0.043115004,-0.035093557,-0.005347652,0.05222304,0.045057665,-0.036928344
HSBC,0.004506128,,0.047208323,-0.058543777,-0.137377233,-0.245239587,-0.045080164,0.156677098
HSIC,0.034695541,,-0.010285244,0.082007728,-0.044569392,-0.034832707,0.01039213,0.053757245
HST,0.036505832,,0.051499283,0.078878688,0.113428928,0.104116615,-0.048977002,-0.124429238
HSY,0.037986006,,-0.038041589,-0.146964309,-0.126366048,0.100161792,0.039545981,0.069280723
HTGC,0.031042097,,0.159090842,0.118794932,0.069468192,0.029274205,-0.137254852,-0.081711298
HTH,0.014579209,,0.059973474,0.053288148,-0.105512212,0.0596097,-0.056580165,0.060166532
HTHT,0.007912608,,-0.020736756,-0.097135095,-0.167803582,-0.216098272,0.021175875,0.109597423
HTZ,0.081117039,,0.109042576,0.186170226,0.002659572,-0.202127658,-0.098321362,0.027322378
HUBB,-0.008048941,,0.091563309,0.170233341,0.230091521,0.180963888,-0.083882729,-0.184412993
HUBG,0.012631567,,0.081578907,0.098684211,0.133947372,0.175509302,-0.075425756,-0.147217261
HUBS,-0.006975122,,0.225709806,0.363824184,0.19247635,-0.168452727,-0.184146202,-0.152274113
HUM,0.004196655,,0.080815415,0.066346887,0.075299807,0.277191641,-0.074772633,-0.013834731
HUN,-0.008615716,,-0.027570336,-0.024124071,-0.068925949,0.250691784,0.02835201,-0.034387178
HWC,0.013852612,,0.137486403,0.191842047,0.087112795,-0.015116647,-0.120868612,-0.082149537
HWM,-0.025418346,,0.088446264,0.02151392,-0.103165889,-0.241931019,-0.081259192,0.148371236
HXL,-0.003534207,,0.119809132,0.160275729,0.134487189,0.069532312,-0.106990672,-0.095067144
IAC,0.004111474,,0.055733269,-0.055047965,-0.058702599,0.193238993,-0.052791051,0.014835406
IAG,-0.079279287,,-0.005405443,0.162162088,0.0216216,-0.023423443,0.005434821,0.075581464
IART,-0.0559499,,-0.030897773,0.068058418,-0.08935287,-0.270563726,0.031882883,0.055996492
IBKR,-0.018668503,,0.199953025,0.326242395,0.085960266,-0.250055628,-0.166634044,-0.034643573
IBM,0.031934111,,0.014018902,0.001285428,-0.123134476,-0.149628135,-0.013825089,0.140010638
IBN,-0.015077149,,-0.022440438,0.000350639,0,0.038569438,0.022955571,-0.044876093
IBOC,-0.007855967,,0.096563039,0.072621848,0.015469378,-0.013349755,-0.088059724,-0.022094011
IBP,0.045390844,,0.001285204,0.079390187,0.004790322,0.302022775,-0.001283554,-0.023224008
IBRX,0.031914948,,0.166666681,0.202127725,-0.141843924,0.269503549,-0.142857153,0.101562499
ICE,0.004692286,,0.028926082,-0.007365202,-0.151817519,-0.047014761,-0.028112886,0.129857102
ICFI,0.002849003,,-0.096752112,0.310541311,0.368774936,0.910579323,0.107115792,-0.263904029
ICL,-0.022653701,,-0.024271784,-0.019417458,-0.158576059,-0.322006444,0.024875558,0.251012097
ICLR,0.039481184,,0.081010386,0.085732207,0.241438177,0.706678815,-0.074939507,-0.161794892
ICUI,-0.064321189,,0.052809526,0.149579052,0.110511548,0.287862385,-0.05016057,-0.104272687
IDA,-0.006309384,,0.019101182,-0.046413096,-0.086579255,-0.119445725,-0.018743166,0.067035446
IDCC,-0.009642989,,0.004939099,-0.02605952,-0.128510243,-0.363822393,-0.004914824,0.100055104
IDXX,0.022944078,,0.024420499,0.089573229,-0.020248927,0.173099873,-0.023838355,0.032048181
IDYA,-0.052404068,,0.111291164,0.211237158,0.298217201,1.02377086,-0.100145819,-0.279766549
IEP,0.02684572,,0.072203603,0.025447424,-0.021308648,0.101671394,-0.067341318,0.08541247
IESC,-0.042996216,,0.051784126,0.354467648,0.322972536,-0.04977884,-0.049234558,-0.156299774
IEX,0.007956274,,0.051796967,0.063271286,0.111527001,0.074292863,-0.049246165,-0.114393303
IFF,0.005633508,,0.024161247,0.055207859,0.018527834,0.285783204,-0.023591252,-0.055233656
IFS,-0.007341192,,0.022662017,0.043408832,-0.095754868,-0.217363533,-0.022159831,0.067825486
IGT,0.025867056,,0.030516905,-0.028187047,0.011336446,0.247016782,-0.029613202,-0.025766853
IHG,0.029844256,,0.103628261,0.183415941,0.066040166,-0.097537623,-0.093897795,-0.079971166
IIPR,-0.006665787,,-0.00083329,0.025829754,-0.11915014,0.718626434,0.000833985,0.080582275
ILMN,0.017155758,,0.049929027,0.242191221,0.617250448,0.52839562,-0.047554669,-0.367507344
IMCR,0.020408161,,0.033427191,0.035890234,0.069669231,0.180506655,-0.032345956,-0.036610167
IMO,0.042018085,,0.021686668,0.035391542,0.006927697,-0.00180727,-0.02122634,0.077922129
IMVT,0.035186058,,0.050484433,-0.004589503,0.197348231,0.513003526,-0.04805824,-0.208316502
INCY,0.044953688,,0.079770829,0.003378924,0.036286194,-0.066255301,-0.073877555,-0.014478066
INDB,-0.005242459,,0.123197846,0.13499341,-0.011959363,-0.022296668,-0.109684902,-0.049073086
INDV,-0.025588535,,-0.054247765,-0.023541503,0.212896605,0.013305952,0.057359383,-0.213998373
INFA,-0.023471633,,0.045851537,0.416484781,0.365720572,0.394650637,-0.043841344,-0.293482473
INFY,0.024776027,,0.059567797,0.152873043,0.196626336,0.209130278,-0.056218958,-0.134580326
ING,0.004024141,,-0.108148879,-0.179074427,-0.217806798,-0.082494943,0.121263377,0.268666181
INGR,0.028341519,,-0.018117603,-0.041046508,-0.016614093,0.000137194,0.018451908,-0.027347107
INSM,-0.008548131,,0.106512977,0.059972944,-0.114653966,0.013025872,-0.096260034,0.067497045
INSP,0.037842802,,0.073891844,0.047274608,0.17162358,0.180361051,-0.068807529,-0.067752709
INSW,0.021004642,,0.014611975,0.204261894,0.238051752,0.4512268,-0.01440154,-0.085976635
INTA,-0.030338999,,0.117966086,0.20423734,0.13644073,-0.239999997,-0.105518484,-0.079419514
INTC,0.007583398,,0.199696599,-0.000505573,-0.031850407,-0.006066776,-0.166455918,-0.013466262
INTR,0.015503862,,0.038759747,0.067829533,-0.174418536,0.395348842,-0.037313485,0.22274884
INTU,-0.011811615,,0.046240909,0.000221583,0.062586234,0.113202104,-0.044197191,-0.064938283
INVH,0.011215975,,0.003836991,-0.065230252,-0.106257387,0.074443342,-0.003822325,0.059743566
IONQ,-0.022994668,,0.313903673,1.196256579,0.728877033,-0.585026743,-0.238909198,-0.552310257
IONS,-0.024523088,,0.004844077,-0.046927015,0.013018478,0.277323651,-0.004820725,-0.05520596
IOSP,-0.012921976,,0.035860981,0.111790001,0.053891587,0.084211456,-0.034619492,-0.092949264
IOT,-0.051253484,,0.328133657,0.532590477,0.219498521,0.321448374,-0.247063731,-0.17830161
IOVA,-0.043589762,,0.087179402,0.364102575,0.641025625,1.651282026,-0.080188607,-0.472972967
IP,0.010530588,,0.141150208,0.100713877,0.086254568,-0.029943287,-0.123691173,-0.074787119
IPAR,-0.013346734,,0.077985593,0.049972862,-0.0000776,-0.092916995,-0.072343818,-0.020074515
IPG,0.032222669,,-0.008787982,-0.016746605,-0.036281459,0.104064482,0.008865895,-0.013457359
IPGP,0.046444362,,-0.010037431,0.14664857,0.228308922,0.151241912,0.010139202,-0.1916942
IQ,-0.017391288,,-0.095652188,0.043478324,-0.173913037,-0.143478231,0.105769248,0.144278589
IQV,0.028885999,,0.028995026,0.128024886,0.107859216,0.300959246,-0.028178004,-0.066307054
IR,0.007600401,,0.022550112,0.111803168,0.049567226,0.097722245,-0.022052818,-0.083458293
IRDM,0.014319812,,0.076031352,-0.046368926,-0.034776695,-0.084725038,-0.070659049,0.01068227
IRM,-0.013134547,,0.102473031,0.256892658,0.197018117,0.367904273,-0.092948333,-0.195985143
IRT,0.014889504,,0.047070104,-0.036983692,-0.124399625,-0.009681123,-0.044954109,0.049395138
IRTC,-0.056876176,,0.060148203,0.053796518,-0.059763319,-0.26272738,-0.056735655,0.152378904
ISRG,-0.022502665,,0.160880708,0.206554344,0.108867312,-0.007818229,-0.138585047,-0.0541038
IT,0.011387514,,0.068668283,0.134184021,0.048681134,0.094917459,-0.064255938,-0.03750493
ITCI,0.0000762,,-0.023163734,-0.031392888,-0.277125886,-0.425632474,0.023713016,0.571360282
ITGR,0.001082048,,0.025470264,0.160312923,0.113117999,0.055268848,-0.024837643,-0.093419895
ITRI,0.003968674,,0.054012215,0.025070216,0.002903911,-0.007453264,-0.051244392,-0.04853568
ITT,0.007544706,,0.052389499,0.098437031,0.036220676,0.006435204,-0.049781472,-0.06068827
ITUB,-0.00353982,,-0.028847719,0.048986029,-0.108914669,0.167920355,0.02970463,0.141017631
ITW,0.050427775,,0.035946956,0.010948819,-0.038929492,-0.023444055,-0.034699611,0.004969277
IVZ,-0.027559061,,0.141076093,0.214027048,0.061543783,0.026767649,-0.123634255,-0.118334223
IX,0,,-0.014939733,0.025638534,-0.04163857,0.173879509,0.015166314,-0.023345584
J,0.011541325,,0.048620795,0.097319526,0.080662504,-0.020003789,-0.046366423,-0.08343684
JAMF,-0.014372203,,0.034795766,0.201210272,0.041603644,0.347201143,-0.033625733,-0.059074727
JANX,0.03316237,,0.124444424,0.292307666,0.598632421,0.709743532,-0.11067192,-0.453679501
JAZZ,0.004310948,,0.048735921,-0.097544925,-0.112889061,-0.205100099,-0.046471109,0.11132764
JBHT,0.039110224,,0.045466404,0.083798249,0.127489376,0.088579858,-0.04348911,-0.094208472
JBI,0.01101593,,-0.009791912,0.007343876,-0.149326837,0.206854292,0.009888742,0.111564651
JBL,0.006871063,,0.169737204,0.256731195,0.161336805,-0.201265141,-0.145107126,-0.079204382
JBLU,-0.040000003,,0.13391304,0.126956525,0.339130402,0.033043488,-0.118098157,-0.26844785
JCI,0.012079495,,0.112612106,0.162748398,0.021691205,-0.066587205,-0.101214166,-0.024578771
JD,-0.002699401,,0.028220896,0.034846581,-0.187730099,-0.356073625,-0.027446336,0.175367815
JEF,-0.014886995,,0.216688056,0.338847409,0.306317387,0.064788718,-0.178096641,-0.302057287
JELD,0.00830568,,-0.086378735,0.465116233,0.285714252,1.415282393,0.094545451,-0.26495723
JHG,-0.040859569,,0.119660448,0.178827326,0.07072868,-0.056289509,-0.106872087,-0.10602316
JHX,0.006329078,,0,0.056329135,-0.026898746,0.142088599,0,0.025641056
JJSF,0.012417336,,-0.045530491,-0.091641927,0.029700066,0.201848362,0.047702405,-0.1122929
JKHY,0.076178569,,-0.020752782,-0.020357862,-0.02972221,-0.009863332,0.021192587,0.011231122
JLL,-0.017780894,,0.106278268,0.137038725,-0.030882579,0.034625847,-0.096068296,-0.029114305
JNJ,0.011093671,,-0.00506449,-0.077443736,-0.150296128,-0.017855249,0.00509027,0.156047954
JNPR,0.008157551,,0.012095649,0.005665282,0.075002208,0.072586126,-0.011951093,-0.04493007
JOBY,0.019900478,,0.160862315,0.298507405,0.44941948,-0.099502547,-0.138571399,-0.258302568
JOE,0.035254268,,0.080842789,0.048171911,-0.017395192,0.32228597,-0.074796066,-0.012196022
JPM,0.013441572,,0.154970737,0.182857682,0.046827249,-0.118302629,-0.134177198,-0.039158056
JWN,0,,-0.005323416,-0.004914001,-0.01678947,-0.090276946,0.005351906,0.011180095
JXN,-0.009243283,,0.118155383,0.134019239,0.031758648,0.012997427,-0.105669914,-0.058940466
K,0.002675345,,0.001216083,-0.006271913,-0.015571461,-0.032428219,-0.001214606,0.022592469
KAI,0.037581798,,0.047145059,0.029975956,-0.046557782,-0.096893184,-0.045022472,0.03757184
KAR,0.031807222,,0.074698758,0.01638555,-0.047710832,-0.202409675,-0.069506695,0.045866927
KB,0.0054573,,0.022205501,0.108769267,0.111027505,0.154873911,-0.021723128,-0.066080879
KBH,0.021392084,,-0.026181344,0.022988545,0.005033586,0.364098485,0.026885236,-0.043312222
KBR,0.008476253,,-0.033510758,0.091464605,0.150009869,0.220606359,0.034672666,-0.124287946
KD,-0.012244845,,0.11020416,0.195918407,0.071137099,-0.331486857,-0.099264769,-0.008670499
KDP,-0.021058987,,0.008423549,-0.07039717,-0.086040986,0.116390378,-0.008353185,0.042418321
KEP,0,,-0.04823988,-0.065189048,-0.104302501,0.096479761,0.050684915,0.114825574
KEX,-0.013178419,,0.081456867,0.117152647,0.078136335,0.235135368,-0.07532142,-0.089130435
KEY,0,,0.128687027,0.141068689,0.089587009,0.037284074,-0.114014801,-0.104710354
KEYS,0.020355066,,0.064668998,0.183128691,0.076548328,0.001334737,-0.060740942,-0.067173057
KFY,-0.070610918,,-0.024081986,0.006243583,-0.027501094,0.057810104,0.024676239,-0.002668648
KGC,-0.054610533,,-0.040286464,0.085049221,-0.06535367,-0.119068927,0.041977593,0.204962193
KGS,-0.057790395,,0.218130338,0.295991445,0.178939564,-0.261001214,-0.179069785,-0.127474135
KHC,0.036012888,,-0.025167557,-0.080718135,-0.09500252,0.115586368,0.025817316,0.025817316
KIM,0.031522774,,0.059295045,0.061212291,0.038204969,0.139947584,-0.055975949,-0.109563348
KKR,-0.035144077,,0.209437121,0.317849925,0.255489646,0.09258523,-0.173169086,-0.241085657
KLAC,0.02128815,,0.067176625,0.128792345,0.026046397,0.125729193,-0.062947992,0.056497775
KLIC,0.016287504,,0.074698113,0.163156345,0.297669146,0.125613019,-0.069506136,-0.23681953
KMB,0.022971737,,-0.02315547,-0.095932133,-0.14387665,-0.021486735,0.023704355,0.109403662
KMI,-0.010223418,,0.026126488,0.024990528,0.055087999,-0.217118024,-0.025461274,-0.025922734
KMPR,-0.007044513,,0.034915753,0.027571556,-0.042691017,-0.089346865,-0.033737773,-0.012477464
KMT,0.006381011,,0.008659919,0.000455799,0.075433463,0.127958575,-0.008585569,-0.078271909
KMX,0.016902617,,0.140167721,0.174247642,0.076542531,0.082589012,-0.122936054,-0.109956033
KNF,0.021841095,,0.094110962,0.163636429,0.088736448,-0.039565457,-0.086015921,-0.139610414
KNSL,-0.011904508,,-0.049730455,0.065139196,-0.083925319,0.021466458,0.052332999,-0.022562671
KNTK,-0.027881445,,0.145493811,0.249558198,0.171778221,-0.147337794,-0.127014053,-0.090916494
KNX,0.011000826,,0.084005212,0.174697169,0.125482803,0.13148478,-0.07749521,-0.12271606
KO,0.00577134,,0.002392992,-0.091356951,-0.140343484,-0.002358411,-0.002387279,0.141021568
KOF,-0.010944259,,0.037839097,-0.083362395,-0.132611474,0.008185988,-0.036459502,0.102708949
KOS,-0.045045109,,0.265765724,0.463963945,0.662162167,0.806306386,-0.209964387,-0.350877199
KR,0.017580738,,-0.025995541,-0.023866304,-0.115976937,-0.16850437,0.026689345,0.093639861
KRC,0.021558267,,0.099476422,0.133045874,0.094548801,0.096501616,-0.090476176,-0.197280578
KRG,0.014979569,,0.040853363,0.052201524,0.027689455,0.191966019,-0.039249874,-0.117159397
KROS,-0.051694201,,-0.037358844,-0.088618631,0.264986979,3.950477707,0.038808692,-0.27289954
KRP,-0.008070408,,0.123991164,0.142333057,0.141599434,0.106553898,-0.110313291,-0.160197135
KRYS,-0.006112099,,-0.030452211,-0.164160565,-0.17286892,0.090328843,0.031408674,0.180135328
KSPI,-0.000922188,,0.073265722,-0.007685214,-0.061071824,0.270109659,-0.068264289,0.030408587
KSS,0.316939966,,0.246994571,0.290710482,0.495082063,1.084390071,-0.198071889,-0.348290624
KT,-0.010123751,,-0.034870687,-0.042182226,-0.124297014,-0.123734571,0.036130585,0.145618567
KTB,-0.011817624,,0.073247392,0.391558344,0.423900855,0.228473438,-0.068248376,-0.290468016
KTOS,0.004129416,,-0.091878876,0.138678622,0.010667632,-0.226083958,0.101174693,0.10159213
KVUE,0.018305675,,0.00468287,-0.1324719,-0.121090331,-0.022565908,-0.004661043,0.111127602
KVYO,-0.045413541,,0.182556382,0.479398455,0.185263153,-0.062857147,-0.154374358,-0.193743971
KWR,0.021031981,,0.044242464,0.036130079,-0.06374656,0.228937531,-0.042367999,-0.050741254
KYMR,-0.007514277,,-0.05770965,0.083258203,0.147279761,0.385031596,0.061244021,-0.173005199
L,0.004850392,,0.025316449,0.015926869,-0.040933828,-0.074589089,-0.024691352,-0.001148909
LAD,0.006099019,,0.178191806,0.263809478,0.169161384,-0.045280933,-0.151241763,-0.182087946
LAMR,0.048304208,,0.063977399,0.097807385,0.016101381,0.082564671,-0.060130411,-0.040906816
LANC,0.015184399,,0.031529426,0.006814986,-0.100244786,-0.035676606,-0.030565706,0.070330751
LAUR,0.003666825,,0.044525949,0.039287585,-0.055002579,-0.135673134,-0.042627902,0.043739705
LAZ,-0.024788066,,0.09045444,0.136116506,0.018821827,0.020192928,-0.082951141,-0.098170707
LBRDK,0.041389512,,0.013303792,-0.050135497,-0.094727795,-0.246366099,-0.013129125,0.085874772
LBRT,0.004169525,,0.194035341,0.196109433,0.479580402,0.332719863,-0.162503851,-0.272822558
LBTYK,-0.004145953,,0.004145874,-0.05306802,0.012437779,0.694029817,-0.004128756,-0.082191773
LCID,-0.004784685,,0.062201014,0.325358897,0.444976127,0.885167569,-0.058558609,-0.307947044
LCII,0.050289695,,0.121941945,0.102057893,0.065315357,0.2594618,-0.108688284,-0.104981357
LDOS,0.024383001,,-0.030870177,0.064573884,0.114309162,0.156467725,0.0318535,-0.069068424
LEA,0.032955589,,-0.03086625,-0.005913475,-0.063036612,0.072283257,0.031849319,0.024113148
LECO,0.000455632,,0.046425668,-0.02288378,-0.086117909,-0.101742254,-0.044365949,0.053608593
LEG,0.007326059,,0.119658186,0.235653285,0.183150193,0.556092413,-0.106870282,-0.146875078
LEGN,-0.084969077,,-0.058617918,-0.039257842,-0.095993542,0.352783093,0.062267935,0.142900971
LEN,0.031126472,,-0.014904522,0.010293149,0.028986296,0.472453011,0.015130028,-0.076700728
LEVI,-0.002464511,,0.107208861,0.113797382,0.07771065,0.21002612,-0.096828038,-0.054943734
LFST,0.02302163,,0.120863335,0.159712322,0.112230249,-0.001438813,-0.107830572,-0.0569878
LFUS,0.028325734,,0.108717429,0.118102003,0.120007402,0.187433172,-0.098056932,-0.109156893
LGF,,,,,,,,
LGIH,-0.002659534,,-0.02353719,0.12606388,0.107579844,0.522207525,0.024104544,-0.158836738
LH,0.020397095,,0.049278969,0.021441835,-0.033072827,-0.08112682,-0.046964602,0.046290525
LHX,0.025997288,,-0.034586421,-0.023719645,-0.024422183,0.071182002,0.035825496,0.01528436
LI,-0.065445925,,0.042048144,-0.10579854,-0.245846051,-0.351644592,-0.040351441,0.229262195
LII,0.067912488,,0.061606948,0.029955707,0.077520914,0.040324795,-0.058031787,-0.070786157
LIN,0.017596384,,0.028585857,0.014953593,-0.087915988,0.029339942,-0.027791416,0.08455345
LITE,-0.074778396,,0.133440817,0.320386806,0.359871044,-0.101047551,-0.117730732,-0.260869547
LIVN,-0.052227364,,0.065796201,0.241935397,0.194572407,0.242447442,-0.061734317,-0.156553655
LKQ,0.020148192,,-0.02292732,-0.135016253,-0.160027786,-0.056923888,0.023465317,0.174965995
LLY,0.006916987,,0.117188078,0.052575218,-0.03098827,0.117146971,-0.104895568,0.069274947
LLYVA,-0.008648611,,0.104555933,0.149961376,-0.002471099,-0.379613928,-0.094658794,-0.027193474
LLYVK,-0.010573973,,0.10830825,0.14848946,0.004229704,-0.385649546,-0.097723941,-0.027328837
LMT,0.021945932,,-0.046515159,-0.051066892,-0.00908459,0.199043755,0.048784372,-0.027984943
LNC,-0.018672838,,0.120367666,0.089629383,-0.136455091,-0.177866582,-0.107435862,0.113716864
LNG,0.014335047,,0.081326597,0.047972747,0.063088023,-0.156936617,-0.075210022,-0.014033937
LNT,0.010380095,,0.030501435,-0.043915683,-0.102908009,-0.063214871,-0.029598634,0.067968114
LNTH,0.051519779,,-0.103230766,-0.169279283,-0.083540482,0.008889316,0.115114081,0.169461254
LNW,0.009507952,,0.092726985,-0.042638685,-0.164379506,0.092628944,-0.084858328,0.181060429
LOB,0.01412018,,0.151701611,0.268903071,0.32930967,0.641155638,-0.131719544,-0.300987916
LOGI,0.020392637,,0.073218351,0.090465301,-0.069747263,-0.081066473,-0.068223164,0.119490032
LOPE,-0.001309141,,0.070038703,0.081820885,-0.042606388,-0.148289186,-0.065454364,0.025946275
LOW,0.041732956,,0.068637991,0.102161879,0.060822411,0.088342271,-0.064229413,-0.053133702
LPL,-0.015576309,,0.021806833,-0.003115262,-0.003115262,0.208722763,-0.021341443,0.045602641
LPLA,-0.007853626,,0.185650981,0.167662534,0.053830597,-0.344521017,-0.156581476,-0.039746511
LPX,-0.000446638,,0.112885227,0.275004924,0.17011838,0.087745706,-0.101434743,-0.132675804
LRCX,0.006134091,,0.042926576,0.137923457,0.014522681,0.039714659,-0.04115973,0.018709598
LRN,0.009954847,,0.144386833,0.177262796,-0.07035305,-0.309770775,-0.126169603,0.150197254
LSCC,0.041112247,,0.063459592,-0.070794913,-0.055783018,-0.235926275,-0.059672782,0.034774887
LSPD,0.012999014,,0.172701911,0.235840284,0.373258991,0.171773384,-0.14726838,-0.292843022
LSTR,0.055942743,,0.043912754,0.049788973,0.086716808,0.179780379,-0.04206554,-0.102317499
LTH,-0.022237881,,0.075185286,0.100247094,-0.166607812,-0.117896229,-0.069927749,0.280741358
LU,-0.053968277,,-0.079365077,-0.16825403,-0.247619107,-0.292063507,0.086206894,0.317991614
LULU,0.044925099,,0.144605754,0.251361764,0.238087736,-0.164861316,-0.126336735,-0.164718469
LUV,-0.076973479,,0.017359933,-0.013101917,0.08483453,-0.06551883,-0.017063709,-0.091909528
LVS,0.011601974,,-0.002454275,-0.070281159,0.047197559,-0.115744912,0.002460313,-0.122230771
LW,0.018241849,,0.006598101,0.135067011,0.171461356,0.232082027,-0.006554852,-0.224282108
LXP,0,,-0.021834041,-0.096069883,-0.157205249,0.076884996,0.022321407,0.128078815
LYB,0.034883746,,0.020843535,0.007689328,-0.036955112,0.218179849,-0.020417953,0.01334713
LYFT,0.004374386,,0.167104094,0.3228346,0.135607979,-0.006999118,-0.143178398,-0.113953439
LYG,0.031073484,,0.059322045,-0.124293803,-0.271186454,-0.138418083,-0.05600001,0.301470561
LYV,0.00945414,,0.178559695,0.210950376,0.056478092,-0.187356141,-0.151506704,-0.060694985
LZ,0,,0.097192181,-0.00431965,-0.18790499,-0.268898508,-0.088582641,0.233022629
M,0.026258181,,0.046681279,0.059810335,0.155361058,0.08241979,-0.044599326,-0.190194933
MA,0.021529113,,0.096063163,0.075484982,-0.040186335,-0.064321456,-0.08764382,0.0000094
MAA,0.014181796,,0.018909061,-0.04933333,-0.110867679,-0.012478453,-0.018558144,0.078269423
MAC,-0.026960759,,0.095179387,0.239058223,0.171671782,-0.007381276,-0.086907577,-0.173082898
MAIN,0.033895324,,0.085599935,0.081493252,0.026390919,-0.137712559,-0.07885035,-0.035885573
MAN,0.021539505,,-0.037735821,-0.070128582,-0.089664368,0.164641546,0.039215656,0.037595255
MANH,-0.011222569,,0.055873928,0.060768818,0.584169043,0.57437908,-0.052917234,-0.380106534
MANU,-0.017403899,,0.063089187,0.18636698,0.173314021,0.178390141,-0.05934515,-0.20518734
MAR,0.044293791,,0.138605883,0.23328422,0.096810764,-0.063364583,-0.121732976,-0.115002602
MARA,0.006756768,,0.045045075,0.258258304,0.340840917,0.210210301,-0.043103475,-0.205724548
MAS,0.035299122,,0.053088681,0.082290486,0.006259438,0.114936365,-0.050412356,-0.01224597
MASI,-0.006425698,,0.13361758,0.071402829,-0.000600565,-0.32260389,-0.117868303,0.007380528
MAT,0.010164617,,0.030977705,0.030977705,-0.095837345,-0.079864455,-0.030046921,0.165256649
MATX,-0.013499002,,0.098764587,0.061394168,0.039109958,0.006918008,-0.089886941,-0.025148064
MBC,0.021577379,,0.040922635,0.24925606,0.123511968,0.23437505,-0.03931381,-0.080082143
MBLY,0.014834812,,0.062710742,0.211732934,0.055293304,-0.264329069,-0.059010171,-0.255522095
MC,-0.00919885,,0.181468445,0.301857966,0.184622795,0.106790467,-0.153595676,-0.183728748
MCD,0.034196081,,-0.000652015,-0.00036023,-0.084987115,-0.044644641,0.000652441,0.064304142
MCHP,0.023162309,,0.126722793,-0.011060504,0.048598906,0.464675459,-0.112470249,-0.082264393
MCK,0.008649894,,-0.020882155,-0.077250274,-0.110373939,-0.207505888,0.021327519,0.147400839
MCO,0.014509412,,0.135383565,0.1339053,0.018272662,0.070673237,-0.119240378,-0.060598625
MCW,0.003176632,,0.078780164,-0.019059733,-0.113087659,-0.166454887,-0.073027079,0.079561032
MCY,-0.00148179,,-0.001111342,-0.061307673,-0.099277652,0.07715036,0.001112579,-0.187876069
MDB,-0.078589626,,0.366530388,0.46326004,0.253040394,0.482319882,-0.268219712,-0.159400374
MDGL,-0.018575422,,0.017531751,0.006470028,0.010495211,-0.279048295,-0.017229685,0.086917091
MDLZ,0.004421563,,-0.053352914,-0.137361826,-0.170965346,0.093488028,0.056359877,0.135945069
MDT,0.00557466,,-0.013507742,-0.026157831,-0.135291545,-0.050925391,0.013692699,0.167751652
MDU,0.013205241,,0.035414175,-0.012004848,0.064225673,-0.094719781,-0.034202907,-0.07547173
MEDP,0.035412921,,0.004449665,0.087887854,0.076717711,0.079172734,-0.004429953,-0.019143412
MELI,-0.022863058,,0.066207462,0.026184475,-0.116244814,0.066458705,-0.062096229,0.170350059
MEOH,0.007666998,,0.205914577,0.364457864,0.306407407,0.028340735,-0.170753867,-0.268722438
